"ESST_ID","V_ADOSZAM_TORZSSZAM_DEP","X_BRUTTO_HUF","KATEGORIA"
59149,4419,2203,"egyeb"
39126,4419,1256,"egyeb"
51002,4419,2993,"egyeb"
50106,4419,19792,"egyeb"
98132,4419,421474,"konyvel"
79342,4419,1346,"egyeb"
93422,4419,286935,"konyvel"
93567,4419,293533,"konyvel"
66503,4419,292791,"konyvel"
41435,4419,896,"egyeb"
31189,4419,1473,"egyeb"
24004,4419,7946,"egyeb"
75482,4419,357263,"konyvel"
18346,4419,417943,"konyvel"
86562,4419,800,"egyeb"
16197,4419,928,"egyeb"
20237,4419,426963,"konyvel"
10460,4419,429532,"konyvel"
17902,4419,341513,"konyvel"
83737,4419,997,"egyeb"
19507,4419,1502,"egyeb"
99747,4419,1319,"egyeb"
53382,4419,55691,"egyeb"
71583,4419,905,"egyeb"
63483,4419,1648,"egyeb"
44010,4419,423971,"konyvel"
63376,4419,25009,"egyeb"
30416,4419,1572,"egyeb"
55337,4419,338016,"konyvel"
16888,4419,291616,"konyvel"
55328,4419,305997,"konyvel"
75025,4419,355401,"konyvel"
80002,4419,18297,"egyeb"
96820,4419,335970,"konyvel"
39226,4419,293940,"konyvel"
94911,4419,887,"egyeb"
91437,4419,1352,"egyeb"
76354,4419,6757,"egyeb"
91725,4419,316630,"konyvel"
18146,4419,403693,"konyvel"
28548,4419,318919,"konyvel"
88201,4419,395786,"konyvel"
88888,4419,4064,"egyeb"
33228,4419,357678,"konyvel"
45883,4419,1390,"egyeb"
26091,4419,3614,"egyeb"
70197,4419,26610,"egyeb"
97929,4419,341074,"konyvel"
44561,4419,37547,"egyeb"
73590,4419,421106,"konyvel"
28893,4419,321649,"konyvel"
51215,4419,157023,"egyeb"
51209,7269,30695,"n_szoft"
90741,7269,3707,"n_szoft"
92583,7269,29886,"n_szoft"
34255,7269,3720,"n_szoft"
92583,7269,29731,"n_szoft"
11336,7269,17406,"n_szoft"
63668,7269,3834,"n_szoft"
11695,7269,10323,"n_szoft"
72707,7269,13203,"alt_szoft"
20209,7269,39744,"n_szoft"
13610,7269,20867,"n_szoft"
93534,7269,3660,"n_szoft"
51209,7269,31013,"n_szoft"
95104,7269,190024,"n_szoft"
51209,7269,30695,"alt_szoft"
59241,7269,21977,"n_szoft"
19694,7269,45961,"n_szoft"
51209,7269,31013,"alt_szoft"
12588,7269,12318,"alt_szoft"
76267,7269,42556,"n_szoft"
12588,7269,12318,"n_szoft"
92583,7269,29886,"alt_szoft"
73406,7269,22024,"n_szoft"
72707,7269,12943,"n_szoft"
62776,7269,13225,"n_szoft"
62776,7269,12923,"alt_szoft"
79198,7269,46365,"n_szoft"
72707,7269,12943,"alt_szoft"
49808,7269,31985,"n_szoft"
64131,7269,18318,"n_szoft"
64680,7269,30674,"alt_szoft"
95749,7269,31032,"n_szoft"
95749,7269,29522,"n_szoft"
64680,7269,30674,"n_szoft"
11278,7269,24653,"alt_szoft"
77451,7269,10596,"alt_szoft"
62776,7269,12923,"n_szoft"
30581,7269,27089,"n_szoft"
23466,7269,31233,"n_szoft"
12588,7269,13001,"n_szoft"
95749,7269,31032,"alt_szoft"
72707,7269,13203,"n_szoft"
89703,7269,27161,"alt_szoft"
99659,7269,27701,"alt_szoft"
11695,7269,11132,"alt_szoft"
92583,7269,29731,"alt_szoft"
66157,7269,3773,"n_szoft"
63055,7269,53129,"konyvel"
99659,7269,27360,"alt_szoft"
47588,7269,3785,"n_szoft"
77802,7269,35506,"n_szoft"
29947,7269,27725,"n_szoft"
78934,7269,45976,"n_szoft"
37037,7269,26932,"alt_szoft"
69303,7269,3880,"n_szoft"
64680,7269,31295,"n_szoft"
62776,7269,13225,"alt_szoft"
55262,7269,11232,"n_szoft"
37037,7269,27135,"alt_szoft"
63055,7269,53719,"konyvel"
63055,7269,53719,"konyvel"
39604,7269,11079,"alt_szoft"
64565,7269,27140,"n_szoft"
11695,7269,10323,"alt_szoft"
44031,7269,31029,"n_szoft"
64680,7269,31295,"alt_szoft"
74539,7269,3642,"n_szoft"
45442,7269,27247,"n_szoft"
77451,7269,11452,"alt_szoft"
77451,7269,10596,"n_szoft"
77451,7269,11452,"n_szoft"
55262,7269,10760,"n_szoft"
63055,7269,53129,"konyvel"
86697,7269,38410,"n_szoft"
95749,7269,29522,"alt_szoft"
99659,7269,27360,"n_szoft"
37037,7269,26932,"n_szoft"
17895,7269,12628,"n_szoft"
17644,7269,3681,"n_szoft"
86335,7269,31169,"n_szoft"
25087,7269,27255,"alt_szoft"
86621,7269,10893,"n_szoft"
25087,7269,26905,"n_szoft"
89703,7269,27161,"n_szoft"
89703,7269,26415,"alt_szoft"
55262,7269,11232,"alt_szoft"
22852,7269,18973,"n_szoft"
86980,7269,39544,"n_szoft"
98419,7269,37419,"n_szoft"
89703,7269,26415,"n_szoft"
44061,7269,18697,"n_szoft"
27085,7269,24903,"alt_szoft"
12588,7269,13001,"alt_szoft"
38410,7269,25826,"n_szoft"
56590,7269,26237,"n_szoft"
54639,7269,36656,"n_szoft"
86621,7269,11622,"alt_szoft"
99659,7269,27701,"n_szoft"
95956,7269,18659,"n_szoft"
82293,7269,3800,"n_szoft"
16000,7269,28550,"n_szoft"
11695,7269,11132,"n_szoft"
11278,7269,24653,"n_szoft"
56590,7269,26088,"alt_szoft"
27085,7269,24903,"n_szoft"
25087,7269,27255,"n_szoft"
55262,7269,10760,"alt_szoft"
98893,7269,11023,"alt_szoft"
25087,7269,26905,"alt_szoft"
65181,7269,84521,"n_szoft"
27085,7269,25840,"n_szoft"
11278,7269,25286,"n_szoft"
17895,7269,12577,"n_szoft"
20300,7269,3587,"n_szoft"
98893,7269,10561,"alt_szoft"
98893,7269,10561,"n_szoft"
86621,7269,11622,"n_szoft"
40907,7269,18019,"n_szoft"
54455,7269,3598,"n_szoft"
39604,7269,11538,"n_szoft"
98893,7269,11023,"n_szoft"
29808,7269,38056,"n_szoft"
72453,7269,10945,"n_szoft"
56590,7269,26088,"n_szoft"
72453,7269,10945,"alt_szoft"
81056,7269,19553,"n_szoft"
17895,7269,12628,"alt_szoft"
86621,7269,10893,"alt_szoft"
27085,7269,25840,"alt_szoft"
32759,7269,29423,"n_szoft"
16465,7269,20370,"n_szoft"
39604,7269,11538,"alt_szoft"
37037,7269,27135,"n_szoft"
39604,7269,11079,"n_szoft"
72453,7269,10419,"alt_szoft"
99841,7269,36864,"n_szoft"
11278,7269,25286,"alt_szoft"
72453,7269,10419,"n_szoft"
56590,7269,26237,"alt_szoft"
17895,7269,12577,"alt_szoft"
84280,2445,52532,"konyvel"
83336,2445,339419,"konyvel"
84280,2445,52532,"konyvel"
47732,2445,335341,"konyvel"
73261,2445,83259,"konyvel"
86391,2445,404025,"konyvel"
68911,2445,373138,"konyvel"
75997,2445,84208,"konyvel"
83358,2445,89781,"konyvel"
53729,2445,360667,"konyvel"
85070,2445,403240,"konyvel"
82852,2445,327119,"konyvel"
73261,2445,90832,"konyvel"
39412,2445,361846,"konyvel"
83358,2445,89781,"konyvel"
13931,2445,362908,"konyvel"
22463,2445,80311,"konyvel"
59388,2445,80301,"konyvel"
75997,2445,84208,"konyvel"
24622,2445,6098,"konyvel"
88961,2445,389282,"konyvel"
73261,2445,83259,"konyvel"
50251,2445,423771,"konyvel"
14768,2445,375646,"konyvel"
65553,2445,369848,"konyvel"
67315,2445,74325,"konyvel"
48749,2445,109510,"konyvel"
22293,2445,14589,"konyvel"
86357,2445,409181,"konyvel"
67315,2445,74325,"konyvel"
83358,2445,87282,"konyvel"
83358,2445,87282,"konyvel"
47245,2445,400543,"konyvel"
67315,2445,75165,"konyvel"
73261,2445,90832,"konyvel"
77757,2445,381755,"konyvel"
10360,2445,88987,"konyvel"
30818,2445,377495,"konyvel"
51304,2445,118191,"konyvel"
99393,2445,333386,"konyvel"
21193,2445,358885,"konyvel"
99245,2445,378175,"konyvel"
10360,2445,90183,"konyvel"
59388,2445,78627,"konyvel"
10360,2445,90183,"konyvel"
82025,2445,330626,"konyvel"
85859,2445,393157,"konyvel"
55200,2445,86344,"konyvel"
95671,2445,351256,"konyvel"
22463,2445,80311,"konyvel"
59388,2445,78627,"konyvel"
75997,2445,84115,"konyvel"
84280,2445,53184,"konyvel"
46908,2445,337765,"konyvel"
35077,2445,380540,"konyvel"
31662,2445,359190,"konyvel"
28128,2445,79423,"konyvel"
55200,2445,86344,"konyvel"
59388,2445,80301,"konyvel"
75997,2445,84115,"konyvel"
36605,2445,351643,"konyvel"
93403,2445,329522,"konyvel"
67315,2445,75165,"konyvel"
48749,2445,101509,"konyvel"
36939,2445,393113,"konyvel"
92248,2445,349427,"konyvel"
58435,2445,345154,"konyvel"
28128,2445,79423,"konyvel"
51304,2445,122241,"konyvel"
51304,2445,118191,"konyvel"
84280,2445,53184,"konyvel"
22463,2445,83912,"konyvel"
36184,2445,126121,"konyvel"
89419,2445,335887,"konyvel"
81883,2445,415105,"konyvel"
36184,2445,115413,"konyvel"
10360,2445,88987,"konyvel"
55873,2445,357557,"konyvel"
36184,2445,115413,"konyvel"
22463,2445,83912,"konyvel"
48749,2445,101509,"konyvel"
48749,2445,109510,"konyvel"
91232,2445,21774,"konyvel"
51304,2445,122241,"konyvel"
28128,2445,77454,"konyvel"
55200,2445,82840,"konyvel"
12194,2445,349310,"konyvel"
28128,2445,77454,"konyvel"
55200,2445,82840,"konyvel"
36184,2445,126121,"konyvel"
59128,2445,414212,"konyvel"
37637,2445,6175,"konyvel"
36396,2445,378316,"konyvel"
49737,8319,2060,"alt_szoft"
61891,8319,368298,"vam"
59545,8319,3533,"alt_szoft"
46296,8319,208798,"konyvel"
20766,8319,197961,"konyvel"
24578,8319,1007,"alt_szoft"
89427,8319,3070,"alt_szoft"
57324,8319,483,"alt_szoft"
46296,8319,209078,"konyvel"
50013,8319,225405,"konyvel"
34545,8319,961,"egyeb"
68903,8319,233862,"konyvel"
65263,8319,223458,"konyvel"
20766,8319,210340,"konyvel"
37074,8319,225623,"konyvel"
37074,8319,232437,"konyvel"
80249,8319,219956,"konyvel"
53050,8319,217236,"konyvel"
20766,8319,210340,"konyvel"
51693,8319,3073,"alt_szoft"
53050,8319,239147,"konyvel"
97810,8319,200079,"konyvel"
53050,8319,239147,"konyvel"
23429,8319,205901,"konyvel"
25011,8319,1701,"egyeb"
64917,8319,238601,"vam"
86259,8319,220861,"konyvel"
47383,8319,175212,"vam"
38074,8319,235158,"konyvel"
97810,8319,200079,"konyvel"
53050,8319,217236,"konyvel"
10724,8319,542,"alt_szoft"
57673,8319,2298,"alt_szoft"
31531,8319,2579,"alt_szoft"
86259,8319,238084,"konyvel"
11897,8319,3115,"alt_szoft"
97810,8319,213024,"konyvel"
68903,8319,232090,"konyvel"
61176,8319,302919,"vam"
17361,8319,297420,"vam"
68903,8319,232090,"konyvel"
20766,8319,197961,"konyvel"
80249,8319,225970,"konyvel"
98561,8319,403,"alt_szoft"
15672,8319,3910,"alt_szoft"
56045,8319,4205,"alt_szoft"
98660,8319,1489,"alt_szoft"
74135,8319,3026,"alt_szoft"
46296,8319,208798,"konyvel"
46956,8319,3198,"alt_szoft"
65263,8319,223458,"konyvel"
80249,8319,225970,"konyvel"
49421,8319,1607,"egyeb"
37074,8319,225623,"konyvel"
87182,8319,4119,"alt_szoft"
23429,8319,197529,"konyvel"
93727,8319,497,"alt_szoft"
23333,8319,1192,"alt_szoft"
25544,8319,2708,"alt_szoft"
85222,8319,5364,"alt_szoft"
71123,8319,2915,"alt_szoft"
27989,8319,206403,"konyvel"
65263,8319,233671,"konyvel"
68903,8319,233862,"konyvel"
50013,8319,225405,"konyvel"
92713,8319,3049,"alt_szoft"
38074,8319,235391,"konyvel"
20003,8319,609,"alt_szoft"
86259,8319,238084,"konyvel"
27989,8319,212468,"konyvel"
86259,8319,220861,"konyvel"
80249,8319,219956,"konyvel"
65263,8319,233671,"konyvel"
36870,8319,584,"alt_szoft"
46296,8319,209078,"konyvel"
61702,8319,3049,"alt_szoft"
23429,8319,205901,"konyvel"
23429,8319,197529,"konyvel"
39366,8319,3739,"alt_szoft"
82704,8319,1631,"alt_szoft"
38074,8319,235158,"konyvel"
50013,8319,218413,"konyvel"
50304,8319,208955,"konyvel"
39544,8319,1293,"alt_szoft"
37074,8319,232437,"konyvel"
84836,8319,687,"alt_szoft"
10298,8319,213814,"vam"
85028,8319,249763,"vam"
50013,8319,218413,"konyvel"
38074,8319,235391,"konyvel"
50257,8319,522,"alt_szoft"
75496,8319,2371,"alt_szoft"
25729,8319,2991,"alt_szoft"
43872,8319,1366,"alt_szoft"
27989,8319,206403,"konyvel"
50304,8319,201334,"konyvel"
97810,8319,213024,"konyvel"
50304,8319,201334,"konyvel"
27989,8319,212468,"konyvel"
50304,8319,208955,"konyvel"
47472,8319,2843,"alt_szoft"
98197,3646,668134,"konyvel"
56675,3646,667703,"konyvel"
98197,3646,668134,"konyvel"
85733,3646,705469,"konyvel"
53300,3646,674721,"konyvel"
84143,3646,26377,"n_szoft"
83517,3646,883196,"konyvel"
23700,3646,730029,"konyvel"
75413,3646,824561,"konyvel"
33460,3646,820451,"konyvel"
60130,3646,695866,"konyvel"
56675,3646,667703,"konyvel"
76330,3646,664574,"konyvel"
98197,3646,681532,"konyvel"
98197,3646,681532,"konyvel"
85733,3646,705469,"konyvel"
76330,3646,678251,"konyvel"
80907,3646,693109,"konyvel"
75413,3646,824561,"konyvel"
38684,3646,718710,"konyvel"
49788,3646,707069,"konyvel"
85733,3646,739663,"konyvel"
75413,3646,831153,"konyvel"
73048,3646,18726,"n_szoft"
56675,3646,678462,"konyvel"
33460,3646,820451,"konyvel"
77051,3646,615260,"konyvel"
80907,3646,693109,"konyvel"
20368,3646,31115,"n_szoft"
56675,3646,678462,"konyvel"
35378,3646,772348,"konyvel"
75413,3646,831153,"konyvel"
35378,3646,746913,"konyvel"
49788,3646,707069,"konyvel"
33460,3646,827381,"konyvel"
77051,3646,661889,"konyvel"
23944,3646,16695,"n_szoft"
30447,3646,23309,"n_szoft"
53300,3646,702265,"konyvel"
35378,3646,746913,"konyvel"
35378,3646,772348,"konyvel"
43671,3646,713109,"konyvel"
34396,3646,827725,"konyvel"
23700,3646,746453,"konyvel"
33460,3646,827381,"konyvel"
33921,3646,675905,"konyvel"
53300,3646,702265,"konyvel"
80907,3646,715221,"konyvel"
77051,3646,615260,"konyvel"
78190,3646,30704,"n_szoft"
49788,3646,704310,"konyvel"
33846,3646,679370,"konyvel"
22953,3646,10815,"vam"
69893,3646,19148,"n_szoft"
31433,3646,30415,"n_szoft"
70733,3646,663443,"konyvel"
34396,3646,827725,"konyvel"
83517,3646,858479,"konyvel"
50659,3646,666122,"konyvel"
85733,3646,739663,"konyvel"
60130,3646,675757,"konyvel"
53300,3646,674721,"konyvel"
38684,3646,734534,"konyvel"
83517,3646,858479,"konyvel"
94003,3646,736923,"konyvel"
18904,3646,21493,"n_szoft"
45409,3646,737803,"konyvel"
33846,3646,692728,"konyvel"
97671,3646,809447,"konyvel"
59783,3646,715576,"konyvel"
12796,3646,21052,"n_szoft"
77438,3646,30872,"n_szoft"
55621,3646,19089,"n_szoft"
98662,3646,26734,"n_szoft"
38684,3646,718710,"konyvel"
56794,3646,28084,"n_szoft"
17710,3646,18103,"n_szoft"
23700,3646,746453,"konyvel"
23700,3646,730029,"konyvel"
77051,3646,661889,"konyvel"
56739,3646,10488,"vam"
59783,3646,715576,"konyvel"
38603,3646,863123,"konyvel"
47999,3646,709880,"konyvel"
89011,3646,869912,"konyvel"
89011,3646,837446,"konyvel"
10233,3646,20230,"n_szoft"
60130,3646,695866,"konyvel"
70211,3646,664824,"konyvel"
70211,3646,706597,"konyvel"
30834,3646,754744,"konyvel"
97671,3646,809447,"konyvel"
38603,3646,852042,"konyvel"
18953,3646,20399,"n_szoft"
59783,3646,719122,"konyvel"
34396,3646,820410,"konyvel"
50659,3646,702990,"konyvel"
38603,3646,863123,"konyvel"
33846,3646,692728,"konyvel"
68042,3646,21615,"n_szoft"
37114,3646,641374,"konyvel"
49788,3646,704310,"konyvel"
38684,3646,734534,"konyvel"
97671,3646,851765,"konyvel"
70211,3646,664824,"konyvel"
94003,3646,734991,"konyvel"
42916,3646,25070,"n_szoft"
43671,3646,722058,"konyvel"
70733,3646,657066,"konyvel"
43671,3646,713109,"konyvel"
83418,3646,709418,"konyvel"
38603,3646,852042,"konyvel"
90281,3646,723602,"konyvel"
76330,3646,664574,"konyvel"
52980,3646,25875,"n_szoft"
34396,3646,820410,"konyvel"
70211,3646,706597,"konyvel"
94003,3646,734991,"konyvel"
80907,3646,715221,"konyvel"
97671,3646,851765,"konyvel"
98820,3646,20762,"n_szoft"
43671,3646,722058,"konyvel"
30834,3646,764881,"konyvel"
98959,3646,609952,"konyvel"
62406,3646,21420,"n_szoft"
63070,3646,24499,"n_szoft"
90281,3646,719093,"konyvel"
33846,3646,679370,"konyvel"
89011,3646,837446,"konyvel"
60130,3646,675757,"konyvel"
83517,3646,883196,"konyvel"
33921,3646,697983,"konyvel"
76915,3646,22106,"n_szoft"
70733,3646,663443,"konyvel"
44519,3646,25476,"n_szoft"
68300,3646,754644,"konyvel"
83041,3646,668277,"konyvel"
74005,3646,26233,"n_szoft"
50385,3646,10380,"vam"
22004,3646,26417,"n_szoft"
47999,3646,709880,"konyvel"
83418,3646,749748,"konyvel"
33921,3646,675905,"konyvel"
27943,3646,22628,"vam"
79040,3646,29753,"n_szoft"
33921,3646,697983,"konyvel"
94603,3646,18577,"n_szoft"
98959,3646,621964,"konyvel"
83041,3646,668277,"konyvel"
56272,3646,23371,"n_szoft"
45409,3646,737803,"konyvel"
83418,3646,709418,"konyvel"
33615,3646,739272,"konyvel"
76330,3646,678251,"konyvel"
83041,3646,709624,"konyvel"
70733,3646,657066,"konyvel"
67101,3646,25166,"n_szoft"
76600,3646,19487,"n_szoft"
33615,3646,769364,"konyvel"
75310,3646,29514,"n_szoft"
98959,3646,621964,"konyvel"
37114,3646,654383,"konyvel"
45409,3646,753200,"konyvel"
68300,3646,761076,"konyvel"
37566,3646,22830,"n_szoft"
68300,3646,754644,"konyvel"
94003,3646,736923,"konyvel"
83041,3646,709624,"konyvel"
90281,3646,719093,"konyvel"
89011,3646,869912,"konyvel"
37114,3646,654383,"konyvel"
33615,3646,769364,"konyvel"
50659,3646,702990,"konyvel"
50659,3646,666122,"konyvel"
90281,3646,723602,"konyvel"
37114,3646,641374,"konyvel"
47999,3646,707681,"konyvel"
68300,3646,761076,"konyvel"
30834,3646,754744,"konyvel"
30834,3646,764881,"konyvel"
59783,3646,719122,"konyvel"
33615,3646,739272,"konyvel"
45409,3646,753200,"konyvel"
95944,3646,17075,"n_szoft"
47999,3646,707681,"konyvel"
98959,3646,609952,"konyvel"
83418,3646,749748,"konyvel"
86346,8130,36090,"konyvel"
31883,8130,37186,"konyvel"
62206,8130,33174,"konyvel"
26427,8130,37036,"konyvel"
31883,8130,36241,"konyvel"
31883,8130,34601,"konyvel"
89377,8130,35270,"konyvel"
78530,8130,35322,"konyvel"
78530,8130,35389,"konyvel"
31883,8130,34601,"konyvel"
78530,8130,34430,"konyvel"
86346,8130,34328,"konyvel"
62654,8130,38306,"konyvel"
25680,8130,40816,"konyvel"
86346,8130,34328,"konyvel"
87658,8130,35927,"konyvel"
26108,8130,36735,"konyvel"
85268,8130,39372,"konyvel"
77942,8130,39533,"konyvel"
31883,8130,34601,"konyvel"
62206,8130,33678,"konyvel"
62654,8130,38151,"konyvel"
62206,8130,34272,"konyvel"
62654,8130,38151,"konyvel"
75748,8130,36783,"konyvel"
62206,8130,34272,"konyvel"
31883,8130,34601,"konyvel"
89377,8130,35270,"konyvel"
26100,8130,38089,"konyvel"
25680,8130,38669,"konyvel"
62654,8130,40237,"konyvel"
62206,8130,33678,"konyvel"
26427,8130,37958,"konyvel"
26427,8130,37894,"konyvel"
86346,8130,34200,"konyvel"
26427,8130,34628,"konyvel"
26427,8130,36786,"konyvel"
23849,8130,42783,"konyvel"
38771,8130,34543,"konyvel"
62206,8130,33640,"konyvel"
31883,8130,36241,"konyvel"
26427,8130,37036,"konyvel"
26427,8130,37894,"konyvel"
86346,8130,34200,"konyvel"
78530,8130,35322,"konyvel"
26427,8130,36419,"konyvel"
62654,8130,38520,"konyvel"
75748,8130,36263,"konyvel"
86346,8130,36090,"konyvel"
89377,8130,37434,"konyvel"
77942,8130,40442,"konyvel"
86346,8130,34920,"konyvel"
31883,8130,35461,"konyvel"
26100,8130,38089,"konyvel"
23849,8130,43050,"konyvel"
62206,8130,34272,"konyvel"
34453,8130,36538,"konyvel"
26100,8130,34593,"konyvel"
62206,8130,33678,"konyvel"
87658,8130,35346,"konyvel"
87658,8130,36166,"konyvel"
62206,8130,33174,"konyvel"
25680,8130,40816,"konyvel"
26427,8130,37036,"konyvel"
31883,8130,35461,"konyvel"
26100,8130,36166,"konyvel"
86346,8130,37116,"konyvel"
62206,8130,33640,"konyvel"
85268,8130,39378,"konyvel"
31883,8130,35461,"konyvel"
25680,8130,40495,"konyvel"
78530,8130,34839,"konyvel"
57381,8130,40038,"konyvel"
57381,8130,42770,"konyvel"
89377,8130,36147,"konyvel"
23849,8130,42783,"konyvel"
83880,8130,38009,"konyvel"
26108,8130,37305,"konyvel"
26427,8130,34628,"konyvel"
26108,8130,36753,"konyvel"
62206,8130,31399,"konyvel"
86346,8130,34328,"konyvel"
87658,8130,36754,"konyvel"
75748,8130,34136,"konyvel"
87658,8130,37090,"konyvel"
87658,8130,37187,"konyvel"
87658,8130,36754,"konyvel"
75748,8130,34521,"konyvel"
62206,8130,33947,"konyvel"
75748,8130,34136,"konyvel"
31883,8130,35914,"konyvel"
62654,8130,40237,"konyvel"
23849,8130,40906,"konyvel"
26427,8130,37036,"konyvel"
62206,8130,34272,"konyvel"
86346,8130,36090,"konyvel"
62206,8130,33174,"konyvel"
62206,8130,31399,"konyvel"
62206,8130,33678,"konyvel"
62206,8130,34272,"konyvel"
23849,8130,42263,"konyvel"
87658,8130,35927,"konyvel"
83880,8130,38984,"konyvel"
87658,8130,36754,"konyvel"
31883,8130,36241,"konyvel"
89377,8130,36147,"konyvel"
34453,8130,37381,"konyvel"
75748,8130,34136,"konyvel"
86346,8130,34200,"konyvel"
62206,8130,33640,"konyvel"
87658,8130,37187,"konyvel"
33474,8130,49583,"n_szoft"
25680,8130,39321,"konyvel"
85268,8130,40979,"konyvel"
62654,8130,38520,"konyvel"
25680,8130,39321,"konyvel"
75748,8130,35127,"konyvel"
89377,8130,37773,"konyvel"
78530,8130,36940,"konyvel"
38450,8130,34377,"konyvel"
26108,8130,35951,"konyvel"
38450,8130,32387,"konyvel"
38771,8130,35836,"konyvel"
77942,8130,39533,"konyvel"
62206,8130,33947,"konyvel"
38771,8130,37427,"konyvel"
87658,8130,37090,"konyvel"
83880,8130,39391,"konyvel"
89377,8130,34684,"konyvel"
83880,8130,38962,"konyvel"
75748,8130,36479,"konyvel"
61546,8130,36349,"konyvel"
34453,8130,36538,"konyvel"
31883,8130,34988,"konyvel"
23849,8130,42048,"konyvel"
31883,8130,35914,"konyvel"
85268,8130,40069,"konyvel"
25680,8130,40259,"konyvel"
25680,8130,38669,"konyvel"
89377,8130,37773,"konyvel"
57394,8130,36032,"konyvel"
77942,8130,39533,"konyvel"
85268,8130,39378,"konyvel"
26108,8130,37305,"konyvel"
62206,8130,33174,"konyvel"
83880,8130,37384,"konyvel"
26108,8130,37305,"konyvel"
83880,8130,38962,"konyvel"
31883,8130,35461,"konyvel"
26427,8130,36786,"konyvel"
15340,8130,35778,"konyvel"
77942,8130,38086,"konyvel"
31883,8130,34988,"konyvel"
77942,8130,38503,"konyvel"
87658,8130,37187,"konyvel"
26108,8130,35486,"konyvel"
62654,8130,39160,"konyvel"
26108,8130,36462,"konyvel"
62206,8130,33947,"konyvel"
62654,8130,39160,"konyvel"
78530,8130,35389,"konyvel"
61546,8130,36349,"konyvel"
62654,8130,39160,"konyvel"
26427,8130,37894,"konyvel"
17027,8130,32400,"konyvel"
31883,8130,35914,"konyvel"
82093,8130,37265,"konyvel"
94737,8130,33888,"konyvel"
34453,8130,37037,"konyvel"
87658,8130,37090,"konyvel"
82093,8130,35225,"konyvel"
83880,8130,39391,"konyvel"
34453,8130,37037,"konyvel"
78530,8130,34430,"konyvel"
26427,8130,36419,"konyvel"
31883,8130,34988,"konyvel"
31883,8130,35914,"konyvel"
38771,8130,35120,"konyvel"
96040,8130,56551,"n_szoft"
87658,8130,35346,"konyvel"
62206,8130,33947,"konyvel"
87658,8130,35927,"konyvel"
78530,8130,35389,"konyvel"
89377,8130,35539,"konyvel"
62206,8130,31399,"konyvel"
40181,8130,33705,"konyvel"
89377,8130,34684,"konyvel"
77662,8130,37620,"konyvel"
26427,8130,36786,"konyvel"
61546,8130,34554,"konyvel"
61546,8130,35847,"konyvel"
25680,8130,39321,"konyvel"
26100,8130,35733,"konyvel"
83880,8130,37384,"konyvel"
82093,8130,34681,"konyvel"
61546,8130,38044,"konyvel"
89377,8130,37773,"konyvel"
61546,8130,35847,"konyvel"
75748,8130,34521,"konyvel"
25680,8130,38669,"konyvel"
38771,8130,34543,"konyvel"
61546,8130,36518,"konyvel"
34453,8130,36538,"konyvel"
73979,8130,35040,"konyvel"
34453,8130,37381,"konyvel"
86346,8130,37116,"konyvel"
34453,8130,36538,"konyvel"
86346,8130,36090,"konyvel"
77662,8130,35469,"konyvel"
26100,8130,36166,"konyvel"
31883,8130,37186,"konyvel"
17027,8130,32103,"konyvel"
73979,8130,37287,"konyvel"
25680,8130,40495,"konyvel"
23849,8130,42783,"konyvel"
26108,8130,36462,"konyvel"
26427,8130,37894,"konyvel"
87658,8130,36754,"konyvel"
62654,8130,39160,"konyvel"
62654,8130,39160,"konyvel"
87658,8130,37187,"konyvel"
26427,8130,37894,"konyvel"
87658,8130,36166,"konyvel"
40181,8130,31895,"konyvel"
15340,8130,37003,"konyvel"
89377,8130,34684,"konyvel"
61546,8130,38044,"konyvel"
89377,8130,35539,"konyvel"
15340,8130,35260,"konyvel"
77662,8130,37855,"konyvel"
82093,8130,37265,"konyvel"
94737,8130,33888,"konyvel"
77662,8130,37620,"konyvel"
40181,8130,34268,"konyvel"
94165,8130,38987,"konyvel"
82093,8130,37572,"konyvel"
58670,8130,41368,"n_szoft"
40181,8130,31895,"konyvel"
62206,8130,33174,"konyvel"
25680,8130,40495,"konyvel"
25680,8130,40816,"konyvel"
38771,8130,35836,"konyvel"
77942,8130,38086,"konyvel"
78530,8130,36057,"konyvel"
78530,8130,34839,"konyvel"
85268,8130,39372,"konyvel"
62206,8130,33678,"konyvel"
73979,8130,37171,"konyvel"
73979,8130,35580,"konyvel"
73979,8130,36840,"konyvel"
17027,8130,33325,"konyvel"
73979,8130,37772,"konyvel"
25680,8130,39321,"konyvel"
25680,8130,40259,"konyvel"
38771,8130,35377,"konyvel"
25680,8130,40816,"konyvel"
96040,8130,55214,"n_szoft"
87658,8130,35927,"konyvel"
87658,8130,36166,"konyvel"
26108,8130,35951,"konyvel"
87658,8130,36754,"konyvel"
61546,8130,34554,"konyvel"
83880,8130,38311,"konyvel"
83880,8130,38311,"konyvel"
87658,8130,37187,"konyvel"
94165,8130,37759,"konyvel"
79650,8130,32558,"konyvel"
94165,8130,36346,"konyvel"
79650,8130,35181,"konyvel"
61546,8130,38044,"konyvel"
79650,8130,35181,"konyvel"
26108,8130,35486,"konyvel"
82093,8130,37265,"konyvel"
34453,8130,35287,"konyvel"
40181,8130,34348,"konyvel"
26100,8130,35733,"konyvel"
17027,8130,32667,"konyvel"
46771,8130,40177,"konyvel"
77662,8130,35469,"konyvel"
85268,8130,38147,"konyvel"
77942,8130,40718,"konyvel"
25680,8130,40259,"konyvel"
